time,var_1_int,var_2_int,var_3_int,var_4_int,var_1_value,var_2_value,var_3_value,var_4_value
0.110919,44,3,27,20,--text-len 4500000,--pattern-len 10,--alphabet 56,--mutation-rate 0.20
0.094913,44,3,27,25,--text-len 4500000,--pattern-len 10,--alphabet 56,--mutation-rate 0.25
0.11103,44,3,27,30,--text-len 4500000,--pattern-len 10,--alphabet 56,--mutation-rate 0.30
0.109951,44,3,27,35,--text-len 4500000,--pattern-len 10,--alphabet 56,--mutation-rate 0.35
0.095901,44,3,27,40,--text-len 4500000,--pattern-len 10,--alphabet 56,--mutation-rate 0.40
0.094094,44,3,27,45,--text-len 4500000,--pattern-len 10,--alphabet 56,--mutation-rate 0.45
0.093782,44,3,27,50,--text-len 4500000,--pattern-len 10,--alphabet 56,--mutation-rate 0.50
0.092885,44,3,30,0,--text-len 4500000,--pattern-len 10,--alphabet 62,--mutation-rate 0.00
0.09462,44,3,30,5,--text-len 4500000,--pattern-len 10,--alphabet 62,--mutation-rate 0.05
0.095108,44,3,30,10,--text-len 4500000,--pattern-len 10,--alphabet 62,--mutation-rate 0.10
0.094604,44,3,30,15,--text-len 4500000,--pattern-len 10,--alphabet 62,--mutation-rate 0.15
0.093116,44,3,30,20,--text-len 4500000,--pattern-len 10,--alphabet 62,--mutation-rate 0.20
0.0949,44,3,30,25,--text-len 4500000,--pattern-len 10,--alphabet 62,--mutation-rate 0.25
0.093952,44,3,30,30,--text-len 4500000,--pattern-len 10,--alphabet 62,--mutation-rate 0.30
0.09383,44,3,30,35,--text-len 4500000,--pattern-len 10,--alphabet 62,--mutation-rate 0.35
0.09392,44,3,30,40,--text-len 4500000,--pattern-len 10,--alphabet 62,--mutation-rate 0.40
0.109811,44,3,30,45,--text-len 4500000,--pattern-len 10,--alphabet 62,--mutation-rate 0.45
0.107421,44,3,30,50,--text-len 4500000,--pattern-len 10,--alphabet 62,--mutation-rate 0.50
0.155571,44,6,0,0,--text-len 4500000,--pattern-len 16,--alphabet 2,--mutation-rate 0.00
0.143786,44,6,0,5,--text-len 4500000,--pattern-len 16,--alphabet 2,--mutation-rate 0.05
0.141064,44,6,0,10,--text-len 4500000,--pattern-len 16,--alphabet 2,--mutation-rate 0.10
0.142955,44,6,0,15,--text-len 4500000,--pattern-len 16,--alphabet 2,--mutation-rate 0.15
0.142852,44,6,0,20,--text-len 4500000,--pattern-len 16,--alphabet 2,--mutation-rate 0.20
0.157893,44,6,0,25,--text-len 4500000,--pattern-len 16,--alphabet 2,--mutation-rate 0.25
0.159031,44,6,0,30,--text-len 4500000,--pattern-len 16,--alphabet 2,--mutation-rate 0.30
0.141942,44,6,0,35,--text-len 4500000,--pattern-len 16,--alphabet 2,--mutation-rate 0.35
0.142798,44,6,0,40,--text-len 4500000,--pattern-len 16,--alphabet 2,--mutation-rate 0.40
0.171308,44,6,0,45,--text-len 4500000,--pattern-len 16,--alphabet 2,--mutation-rate 0.45
0.141148,44,6,0,50,--text-len 4500000,--pattern-len 16,--alphabet 2,--mutation-rate 0.50
0.125098,44,6,3,0,--text-len 4500000,--pattern-len 16,--alphabet 8,--mutation-rate 0.00
0.125596,44,6,3,5,--text-len 4500000,--pattern-len 16,--alphabet 8,--mutation-rate 0.05
0.109894,44,6,3,10,--text-len 4500000,--pattern-len 16,--alphabet 8,--mutation-rate 0.10
0.126942,44,6,3,15,--text-len 4500000,--pattern-len 16,--alphabet 8,--mutation-rate 0.15
0.111441,44,6,3,20,--text-len 4500000,--pattern-len 16,--alphabet 8,--mutation-rate 0.20
0.111884,44,6,3,25,--text-len 4500000,--pattern-len 16,--alphabet 8,--mutation-rate 0.25
0.111679,44,6,3,30,--text-len 4500000,--pattern-len 16,--alphabet 8,--mutation-rate 0.30
0.110821,44,6,3,35,--text-len 4500000,--pattern-len 16,--alphabet 8,--mutation-rate 0.35
0.108838,44,6,3,40,--text-len 4500000,--pattern-len 16,--alphabet 8,--mutation-rate 0.40
0.110615,44,6,3,45,--text-len 4500000,--pattern-len 16,--alphabet 8,--mutation-rate 0.45
0.110962,44,6,3,50,--text-len 4500000,--pattern-len 16,--alphabet 8,--mutation-rate 0.50
0.109781,44,6,6,0,--text-len 4500000,--pattern-len 16,--alphabet 14,--mutation-rate 0.00
0.110933,44,6,6,5,--text-len 4500000,--pattern-len 16,--alphabet 14,--mutation-rate 0.05
0.110433,44,6,6,10,--text-len 4500000,--pattern-len 16,--alphabet 14,--mutation-rate 0.10
0.111859,44,6,6,15,--text-len 4500000,--pattern-len 16,--alphabet 14,--mutation-rate 0.15
0.111941,44,6,6,20,--text-len 4500000,--pattern-len 16,--alphabet 14,--mutation-rate 0.20
0.093959,44,6,6,25,--text-len 4500000,--pattern-len 16,--alphabet 14,--mutation-rate 0.25
0.096072,44,6,6,30,--text-len 4500000,--pattern-len 16,--alphabet 14,--mutation-rate 0.30
0.095153,44,6,6,35,--text-len 4500000,--pattern-len 16,--alphabet 14,--mutation-rate 0.35
0.111053,44,6,6,40,--text-len 4500000,--pattern-len 16,--alphabet 14,--mutation-rate 0.40
0.110647,44,6,6,45,--text-len 4500000,--pattern-len 16,--alphabet 14,--mutation-rate 0.45
0.093942,44,6,6,50,--text-len 4500000,--pattern-len 16,--alphabet 14,--mutation-rate 0.50
0.111819,44,6,9,0,--text-len 4500000,--pattern-len 16,--alphabet 20,--mutation-rate 0.00
0.110939,44,6,9,5,--text-len 4500000,--pattern-len 16,--alphabet 20,--mutation-rate 0.05
0.109997,44,6,9,10,--text-len 4500000,--pattern-len 16,--alphabet 20,--mutation-rate 0.10
0.11114,44,6,9,15,--text-len 4500000,--pattern-len 16,--alphabet 20,--mutation-rate 0.15
0.111782,44,6,9,20,--text-len 4500000,--pattern-len 16,--alphabet 20,--mutation-rate 0.20
0.111994,44,6,9,25,--text-len 4500000,--pattern-len 16,--alphabet 20,--mutation-rate 0.25
0.111009,44,6,9,30,--text-len 4500000,--pattern-len 16,--alphabet 20,--mutation-rate 0.30
0.763231,44,6,9,35,--text-len 4500000,--pattern-len 16,--alphabet 20,--mutation-rate 0.35
0.157938,44,6,9,40,--text-len 4500000,--pattern-len 16,--alphabet 20,--mutation-rate 0.40
0.142798,44,6,9,45,--text-len 4500000,--pattern-len 16,--alphabet 20,--mutation-rate 0.45
0.110064,44,6,9,50,--text-len 4500000,--pattern-len 16,--alphabet 20,--mutation-rate 0.50
0.108868,44,6,12,0,--text-len 4500000,--pattern-len 16,--alphabet 26,--mutation-rate 0.00
0.109837,44,6,12,5,--text-len 4500000,--pattern-len 16,--alphabet 26,--mutation-rate 0.05
0.109005,44,6,12,10,--text-len 4500000,--pattern-len 16,--alphabet 26,--mutation-rate 0.10
0.110934,44,6,12,15,--text-len 4500000,--pattern-len 16,--alphabet 26,--mutation-rate 0.15
0.109739,44,6,12,20,--text-len 4500000,--pattern-len 16,--alphabet 26,--mutation-rate 0.20
0.11095,44,6,12,25,--text-len 4500000,--pattern-len 16,--alphabet 26,--mutation-rate 0.25
0.093965,44,6,12,30,--text-len 4500000,--pattern-len 16,--alphabet 26,--mutation-rate 0.30
0.095099,44,6,12,35,--text-len 4500000,--pattern-len 16,--alphabet 26,--mutation-rate 0.35
0.095809,44,6,12,40,--text-len 4500000,--pattern-len 16,--alphabet 26,--mutation-rate 0.40
0.095929,44,6,12,45,--text-len 4500000,--pattern-len 16,--alphabet 26,--mutation-rate 0.45
0.094858,44,6,12,50,--text-len 4500000,--pattern-len 16,--alphabet 26,--mutation-rate 0.50
0.095927,44,6,15,0,--text-len 4500000,--pattern-len 16,--alphabet 32,--mutation-rate 0.00
0.110859,44,6,15,5,--text-len 4500000,--pattern-len 16,--alphabet 32,--mutation-rate 0.05
0.094909,44,6,15,10,--text-len 4500000,--pattern-len 16,--alphabet 32,--mutation-rate 0.10
0.092993,44,6,15,15,--text-len 4500000,--pattern-len 16,--alphabet 32,--mutation-rate 0.15
0.110864,44,6,15,20,--text-len 4500000,--pattern-len 16,--alphabet 32,--mutation-rate 0.20
0.109916,44,6,15,25,--text-len 4500000,--pattern-len 16,--alphabet 32,--mutation-rate 0.25
0.095922,44,6,15,30,--text-len 4500000,--pattern-len 16,--alphabet 32,--mutation-rate 0.30
0.110924,44,6,15,35,--text-len 4500000,--pattern-len 16,--alphabet 32,--mutation-rate 0.35
0.12583,44,6,15,40,--text-len 4500000,--pattern-len 16,--alphabet 32,--mutation-rate 0.40
0.110923,44,6,15,45,--text-len 4500000,--pattern-len 16,--alphabet 32,--mutation-rate 0.45
0.110045,44,6,15,50,--text-len 4500000,--pattern-len 16,--alphabet 32,--mutation-rate 0.50
0.112067,44,6,18,0,--text-len 4500000,--pattern-len 16,--alphabet 38,--mutation-rate 0.00
0.110631,44,6,18,5,--text-len 4500000,--pattern-len 16,--alphabet 38,--mutation-rate 0.05
0.110024,44,6,18,10,--text-len 4500000,--pattern-len 16,--alphabet 38,--mutation-rate 0.10
0.109921,44,6,18,15,--text-len 4500000,--pattern-len 16,--alphabet 38,--mutation-rate 0.15
0.109854,44,6,18,20,--text-len 4500000,--pattern-len 16,--alphabet 38,--mutation-rate 0.20
0.10898,44,6,18,25,--text-len 4500000,--pattern-len 16,--alphabet 38,--mutation-rate 0.25
0.108939,44,6,18,30,--text-len 4500000,--pattern-len 16,--alphabet 38,--mutation-rate 0.30
0.110991,44,6,18,35,--text-len 4500000,--pattern-len 16,--alphabet 38,--mutation-rate 0.35
0.109823,44,6,18,40,--text-len 4500000,--pattern-len 16,--alphabet 38,--mutation-rate 0.40
0.111883,44,6,18,45,--text-len 4500000,--pattern-len 16,--alphabet 38,--mutation-rate 0.45
0.110243,44,6,18,50,--text-len 4500000,--pattern-len 16,--alphabet 38,--mutation-rate 0.50
0.124256,44,6,21,0,--text-len 4500000,--pattern-len 16,--alphabet 44,--mutation-rate 0.00
0.11086,44,6,21,5,--text-len 4500000,--pattern-len 16,--alphabet 44,--mutation-rate 0.05
0.125787,44,6,21,10,--text-len 4500000,--pattern-len 16,--alphabet 44,--mutation-rate 0.10
0.094937,44,6,21,15,--text-len 4500000,--pattern-len 16,--alphabet 44,--mutation-rate 0.15
0.095009,44,6,21,20,--text-len 4500000,--pattern-len 16,--alphabet 44,--mutation-rate 0.20
0.109315,44,6,21,25,--text-len 4500000,--pattern-len 16,--alphabet 44,--mutation-rate 0.25
0.095924,44,6,21,30,--text-len 4500000,--pattern-len 16,--alphabet 44,--mutation-rate 0.30
0.11195,44,6,21,35,--text-len 4500000,--pattern-len 16,--alphabet 44,--mutation-rate 0.35
0.108993,44,6,21,40,--text-len 4500000,--pattern-len 16,--alphabet 44,--mutation-rate 0.40
0.095698,44,6,21,45,--text-len 4500000,--pattern-len 16,--alphabet 44,--mutation-rate 0.45
0.126635,44,6,21,50,--text-len 4500000,--pattern-len 16,--alphabet 44,--mutation-rate 0.50
0.112046,44,6,24,0,--text-len 4500000,--pattern-len 16,--alphabet 50,--mutation-rate 0.00
0.109843,44,6,24,5,--text-len 4500000,--pattern-len 16,--alphabet 50,--mutation-rate 0.05
0.110905,44,6,24,10,--text-len 4500000,--pattern-len 16,--alphabet 50,--mutation-rate 0.10
0.110088,44,6,24,15,--text-len 4500000,--pattern-len 16,--alphabet 50,--mutation-rate 0.15
0.110781,44,6,24,20,--text-len 4500000,--pattern-len 16,--alphabet 50,--mutation-rate 0.20
0.254533,44,6,24,25,--text-len 4500000,--pattern-len 16,--alphabet 50,--mutation-rate 0.25
0.140198,44,6,24,30,--text-len 4500000,--pattern-len 16,--alphabet 50,--mutation-rate 0.30
0.157282,44,6,24,35,--text-len 4500000,--pattern-len 16,--alphabet 50,--mutation-rate 0.35
0.156631,44,6,24,40,--text-len 4500000,--pattern-len 16,--alphabet 50,--mutation-rate 0.40
0.107041,44,6,24,45,--text-len 4500000,--pattern-len 16,--alphabet 50,--mutation-rate 0.45
0.111553,44,6,24,50,--text-len 4500000,--pattern-len 16,--alphabet 50,--mutation-rate 0.50
0.110028,44,6,27,0,--text-len 4500000,--pattern-len 16,--alphabet 56,--mutation-rate 0.00
0.111869,44,6,27,5,--text-len 4500000,--pattern-len 16,--alphabet 56,--mutation-rate 0.05
0.10998,44,6,27,10,--text-len 4500000,--pattern-len 16,--alphabet 56,--mutation-rate 0.10
0.125501,44,6,27,15,--text-len 4500000,--pattern-len 16,--alphabet 56,--mutation-rate 0.15
0.095897,44,6,27,20,--text-len 4500000,--pattern-len 16,--alphabet 56,--mutation-rate 0.20
0.111856,44,6,27,25,--text-len 4500000,--pattern-len 16,--alphabet 56,--mutation-rate 0.25
0.095103,44,6,27,30,--text-len 4500000,--pattern-len 16,--alphabet 56,--mutation-rate 0.30
0.092814,44,6,27,35,--text-len 4500000,--pattern-len 16,--alphabet 56,--mutation-rate 0.35
0.110897,44,6,27,40,--text-len 4500000,--pattern-len 16,--alphabet 56,--mutation-rate 0.40
0.095069,44,6,27,45,--text-len 4500000,--pattern-len 16,--alphabet 56,--mutation-rate 0.45
0.092741,44,6,27,50,--text-len 4500000,--pattern-len 16,--alphabet 56,--mutation-rate 0.50
0.095901,44,6,30,0,--text-len 4500000,--pattern-len 16,--alphabet 62,--mutation-rate 0.00
0.094468,44,6,30,5,--text-len 4500000,--pattern-len 16,--alphabet 62,--mutation-rate 0.05
0.094526,44,6,30,10,--text-len 4500000,--pattern-len 16,--alphabet 62,--mutation-rate 0.10
0.095592,44,6,30,15,--text-len 4500000,--pattern-len 16,--alphabet 62,--mutation-rate 0.15
0.095654,44,6,30,20,--text-len 4500000,--pattern-len 16,--alphabet 62,--mutation-rate 0.20
0.094403,44,6,30,25,--text-len 4500000,--pattern-len 16,--alphabet 62,--mutation-rate 0.25
0.094573,44,6,30,30,--text-len 4500000,--pattern-len 16,--alphabet 62,--mutation-rate 0.30
0.093716,44,6,30,35,--text-len 4500000,--pattern-len 16,--alphabet 62,--mutation-rate 0.35
0.094231,44,6,30,40,--text-len 4500000,--pattern-len 16,--alphabet 62,--mutation-rate 0.40
0.094451,44,6,30,45,--text-len 4500000,--pattern-len 16,--alphabet 62,--mutation-rate 0.45
0.094608,44,6,30,50,--text-len 4500000,--pattern-len 16,--alphabet 62,--mutation-rate 0.50
0.155938,44,9,0,0,--text-len 4500000,--pattern-len 22,--alphabet 2,--mutation-rate 0.00
0.159143,44,9,0,5,--text-len 4500000,--pattern-len 22,--alphabet 2,--mutation-rate 0.05
0.155702,44,9,0,10,--text-len 4500000,--pattern-len 22,--alphabet 2,--mutation-rate 0.10
0.122543,44,9,0,15,--text-len 4500000,--pattern-len 22,--alphabet 2,--mutation-rate 0.15
0.171032,44,9,0,20,--text-len 4500000,--pattern-len 22,--alphabet 2,--mutation-rate 0.20
0.156105,44,9,0,25,--text-len 4500000,--pattern-len 22,--alphabet 2,--mutation-rate 0.25
0.155847,44,9,0,30,--text-len 4500000,--pattern-len 22,--alphabet 2,--mutation-rate 0.30
0.141666,44,9,0,35,--text-len 4500000,--pattern-len 22,--alphabet 2,--mutation-rate 0.35
0.141931,44,9,0,40,--text-len 4500000,--pattern-len 22,--alphabet 2,--mutation-rate 0.40
0.158034,44,9,0,45,--text-len 4500000,--pattern-len 22,--alphabet 2,--mutation-rate 0.45
0.1439,44,9,0,50,--text-len 4500000,--pattern-len 22,--alphabet 2,--mutation-rate 0.50
0.125883,44,9,3,0,--text-len 4500000,--pattern-len 22,--alphabet 8,--mutation-rate 0.00
0.111969,44,9,3,5,--text-len 4500000,--pattern-len 22,--alphabet 8,--mutation-rate 0.05
0.110367,44,9,3,10,--text-len 4500000,--pattern-len 22,--alphabet 8,--mutation-rate 0.10
0.111576,44,9,3,15,--text-len 4500000,--pattern-len 22,--alphabet 8,--mutation-rate 0.15
0.112021,44,9,3,20,--text-len 4500000,--pattern-len 22,--alphabet 8,--mutation-rate 0.20
0.109369,44,9,3,25,--text-len 4500000,--pattern-len 22,--alphabet 8,--mutation-rate 0.25
0.110598,44,9,3,30,--text-len 4500000,--pattern-len 22,--alphabet 8,--mutation-rate 0.30
0.125139,44,9,3,35,--text-len 4500000,--pattern-len 22,--alphabet 8,--mutation-rate 0.35
0.110052,44,9,3,40,--text-len 4500000,--pattern-len 22,--alphabet 8,--mutation-rate 0.40
0.111465,44,9,3,45,--text-len 4500000,--pattern-len 22,--alphabet 8,--mutation-rate 0.45
0.110967,44,9,3,50,--text-len 4500000,--pattern-len 22,--alphabet 8,--mutation-rate 0.50
0.110848,44,9,6,0,--text-len 4500000,--pattern-len 22,--alphabet 14,--mutation-rate 0.00
0.109847,44,9,6,5,--text-len 4500000,--pattern-len 22,--alphabet 14,--mutation-rate 0.05
0.11204,44,9,6,10,--text-len 4500000,--pattern-len 22,--alphabet 14,--mutation-rate 0.10
0.108806,44,9,6,15,--text-len 4500000,--pattern-len 22,--alphabet 14,--mutation-rate 0.15
0.110838,44,9,6,20,--text-len 4500000,--pattern-len 22,--alphabet 14,--mutation-rate 0.20
0.111049,44,9,6,25,--text-len 4500000,--pattern-len 22,--alphabet 14,--mutation-rate 0.25
0.11111,44,9,6,30,--text-len 4500000,--pattern-len 22,--alphabet 14,--mutation-rate 0.30
0.095654,44,9,6,35,--text-len 4500000,--pattern-len 22,--alphabet 14,--mutation-rate 0.35
0.11008,44,9,6,40,--text-len 4500000,--pattern-len 22,--alphabet 14,--mutation-rate 0.40
0.111433,44,9,6,45,--text-len 4500000,--pattern-len 22,--alphabet 14,--mutation-rate 0.45
0.111802,44,9,6,50,--text-len 4500000,--pattern-len 22,--alphabet 14,--mutation-rate 0.50
0.092384,44,9,9,0,--text-len 4500000,--pattern-len 22,--alphabet 20,--mutation-rate 0.00
0.110735,44,9,9,5,--text-len 4500000,--pattern-len 22,--alphabet 20,--mutation-rate 0.05
0.093987,44,9,9,10,--text-len 4500000,--pattern-len 22,--alphabet 20,--mutation-rate 0.10
0.094627,44,9,9,15,--text-len 4500000,--pattern-len 22,--alphabet 20,--mutation-rate 0.15
0.095085,44,9,9,20,--text-len 4500000,--pattern-len 22,--alphabet 20,--mutation-rate 0.20
0.094801,44,9,9,25,--text-len 4500000,--pattern-len 22,--alphabet 20,--mutation-rate 0.25
0.095208,44,9,9,30,--text-len 4500000,--pattern-len 22,--alphabet 20,--mutation-rate 0.30
0.094274,44,9,9,35,--text-len 4500000,--pattern-len 22,--alphabet 20,--mutation-rate 0.35
0.095141,44,9,9,40,--text-len 4500000,--pattern-len 22,--alphabet 20,--mutation-rate 0.40
0.095426,44,9,9,45,--text-len 4500000,--pattern-len 22,--alphabet 20,--mutation-rate 0.45
0.0941,44,9,9,50,--text-len 4500000,--pattern-len 22,--alphabet 20,--mutation-rate 0.50
0.094408,44,9,12,0,--text-len 4500000,--pattern-len 22,--alphabet 26,--mutation-rate 0.00
0.094755,44,9,12,5,--text-len 4500000,--pattern-len 22,--alphabet 26,--mutation-rate 0.05
0.096051,44,9,12,10,--text-len 4500000,--pattern-len 22,--alphabet 26,--mutation-rate 0.10
0.10873,44,9,12,15,--text-len 4500000,--pattern-len 22,--alphabet 26,--mutation-rate 0.15
0.094987,44,9,12,20,--text-len 4500000,--pattern-len 22,--alphabet 26,--mutation-rate 0.20
0.11118,44,9,12,25,--text-len 4500000,--pattern-len 22,--alphabet 26,--mutation-rate 0.25
0.111594,44,9,12,30,--text-len 4500000,--pattern-len 22,--alphabet 26,--mutation-rate 0.30
0.093948,44,9,12,35,--text-len 4500000,--pattern-len 22,--alphabet 26,--mutation-rate 0.35
0.095709,44,9,12,40,--text-len 4500000,--pattern-len 22,--alphabet 26,--mutation-rate 0.40
0.095019,44,9,12,45,--text-len 4500000,--pattern-len 22,--alphabet 26,--mutation-rate 0.45
0.09283,44,9,12,50,--text-len 4500000,--pattern-len 22,--alphabet 26,--mutation-rate 0.50
0.0951,44,9,15,0,--text-len 4500000,--pattern-len 22,--alphabet 32,--mutation-rate 0.00
0.096006,44,9,15,5,--text-len 4500000,--pattern-len 22,--alphabet 32,--mutation-rate 0.05
0.109929,44,9,15,10,--text-len 4500000,--pattern-len 22,--alphabet 32,--mutation-rate 0.10
0.125228,44,9,15,15,--text-len 4500000,--pattern-len 22,--alphabet 32,--mutation-rate 0.15
0.110269,44,9,15,20,--text-len 4500000,--pattern-len 22,--alphabet 32,--mutation-rate 0.20
0.125831,44,9,15,25,--text-len 4500000,--pattern-len 22,--alphabet 32,--mutation-rate 0.25
0.110934,44,9,15,30,--text-len 4500000,--pattern-len 22,--alphabet 32,--mutation-rate 0.30
0.110508,44,9,15,35,--text-len 4500000,--pattern-len 22,--alphabet 32,--mutation-rate 0.35
0.095068,44,9,15,40,--text-len 4500000,--pattern-len 22,--alphabet 32,--mutation-rate 0.40
0.094784,44,9,15,45,--text-len 4500000,--pattern-len 22,--alphabet 32,--mutation-rate 0.45
0.094227,44,9,15,50,--text-len 4500000,--pattern-len 22,--alphabet 32,--mutation-rate 0.50
0.09525,44,9,18,0,--text-len 4500000,--pattern-len 22,--alphabet 38,--mutation-rate 0.00
0.095979,44,9,18,5,--text-len 4500000,--pattern-len 22,--alphabet 38,--mutation-rate 0.05
0.094922,44,9,18,10,--text-len 4500000,--pattern-len 22,--alphabet 38,--mutation-rate 0.10
0.110894,44,9,18,15,--text-len 4500000,--pattern-len 22,--alphabet 38,--mutation-rate 0.15
0.095314,44,9,18,20,--text-len 4500000,--pattern-len 22,--alphabet 38,--mutation-rate 0.20
0.095071,44,9,18,25,--text-len 4500000,--pattern-len 22,--alphabet 38,--mutation-rate 0.25
0.093827,44,9,18,30,--text-len 4500000,--pattern-len 22,--alphabet 38,--mutation-rate 0.30
0.094844,44,9,18,35,--text-len 4500000,--pattern-len 22,--alphabet 38,--mutation-rate 0.35
0.095045,44,9,18,40,--text-len 4500000,--pattern-len 22,--alphabet 38,--mutation-rate 0.40
0.095975,44,9,18,45,--text-len 4500000,--pattern-len 22,--alphabet 38,--mutation-rate 0.45
0.092872,44,9,18,50,--text-len 4500000,--pattern-len 22,--alphabet 38,--mutation-rate 0.50
0.094842,44,9,21,0,--text-len 4500000,--pattern-len 22,--alphabet 44,--mutation-rate 0.00
0.09504,44,9,21,5,--text-len 4500000,--pattern-len 22,--alphabet 44,--mutation-rate 0.05
0.094861,44,9,21,10,--text-len 4500000,--pattern-len 22,--alphabet 44,--mutation-rate 0.10
0.094829,44,9,21,15,--text-len 4500000,--pattern-len 22,--alphabet 44,--mutation-rate 0.15
0.094841,44,9,21,20,--text-len 4500000,--pattern-len 22,--alphabet 44,--mutation-rate 0.20
0.094848,44,9,21,25,--text-len 4500000,--pattern-len 22,--alphabet 44,--mutation-rate 0.25
0.110722,44,9,21,30,--text-len 4500000,--pattern-len 22,--alphabet 44,--mutation-rate 0.30
0.09414,44,9,21,35,--text-len 4500000,--pattern-len 22,--alphabet 44,--mutation-rate 0.35
0.094653,44,9,21,40,--text-len 4500000,--pattern-len 22,--alphabet 44,--mutation-rate 0.40
0.094392,44,9,21,45,--text-len 4500000,--pattern-len 22,--alphabet 44,--mutation-rate 0.45
0.095053,44,9,21,50,--text-len 4500000,--pattern-len 22,--alphabet 44,--mutation-rate 0.50
0.094436,44,9,24,0,--text-len 4500000,--pattern-len 22,--alphabet 50,--mutation-rate 0.00
0.094145,44,9,24,5,--text-len 4500000,--pattern-len 22,--alphabet 50,--mutation-rate 0.05
0.110186,44,9,24,10,--text-len 4500000,--pattern-len 22,--alphabet 50,--mutation-rate 0.10
0.095891,44,9,24,15,--text-len 4500000,--pattern-len 22,--alphabet 50,--mutation-rate 0.15
0.0954,44,9,24,20,--text-len 4500000,--pattern-len 22,--alphabet 50,--mutation-rate 0.20
0.11022,44,9,24,25,--text-len 4500000,--pattern-len 22,--alphabet 50,--mutation-rate 0.25
0.096116,44,9,24,30,--text-len 4500000,--pattern-len 22,--alphabet 50,--mutation-rate 0.30
0.107938,44,9,24,35,--text-len 4500000,--pattern-len 22,--alphabet 50,--mutation-rate 0.35
0.09475,44,9,24,40,--text-len 4500000,--pattern-len 22,--alphabet 50,--mutation-rate 0.40
0.095454,44,9,24,45,--text-len 4500000,--pattern-len 22,--alphabet 50,--mutation-rate 0.45
0.095266,44,9,24,50,--text-len 4500000,--pattern-len 22,--alphabet 50,--mutation-rate 0.50
0.094771,44,9,27,0,--text-len 4500000,--pattern-len 22,--alphabet 56,--mutation-rate 0.00
0.09399,44,9,27,5,--text-len 4500000,--pattern-len 22,--alphabet 56,--mutation-rate 0.05
0.095791,44,9,27,10,--text-len 4500000,--pattern-len 22,--alphabet 56,--mutation-rate 0.10
0.095096,44,9,27,15,--text-len 4500000,--pattern-len 22,--alphabet 56,--mutation-rate 0.15
0.095875,44,9,27,20,--text-len 4500000,--pattern-len 22,--alphabet 56,--mutation-rate 0.20
0.094849,44,9,27,25,--text-len 4500000,--pattern-len 22,--alphabet 56,--mutation-rate 0.25
0.094016,44,9,27,30,--text-len 4500000,--pattern-len 22,--alphabet 56,--mutation-rate 0.30
0.09482,44,9,27,35,--text-len 4500000,--pattern-len 22,--alphabet 56,--mutation-rate 0.35
0.108864,44,9,27,40,--text-len 4500000,--pattern-len 22,--alphabet 56,--mutation-rate 0.40
0.09536,44,9,27,45,--text-len 4500000,--pattern-len 22,--alphabet 56,--mutation-rate 0.45
0.094247,44,9,27,50,--text-len 4500000,--pattern-len 22,--alphabet 56,--mutation-rate 0.50
0.09583,44,9,30,0,--text-len 4500000,--pattern-len 22,--alphabet 62,--mutation-rate 0.00
0.093189,44,9,30,5,--text-len 4500000,--pattern-len 22,--alphabet 62,--mutation-rate 0.05
0.09591,44,9,30,10,--text-len 4500000,--pattern-len 22,--alphabet 62,--mutation-rate 0.10
0.094458,44,9,30,15,--text-len 4500000,--pattern-len 22,--alphabet 62,--mutation-rate 0.15
0.094104,44,9,30,20,--text-len 4500000,--pattern-len 22,--alphabet 62,--mutation-rate 0.20
0.095384,44,9,30,25,--text-len 4500000,--pattern-len 22,--alphabet 62,--mutation-rate 0.25
0.095525,44,9,30,30,--text-len 4500000,--pattern-len 22,--alphabet 62,--mutation-rate 0.30
0.095559,44,9,30,35,--text-len 4500000,--pattern-len 22,--alphabet 62,--mutation-rate 0.35
0.094668,44,9,30,40,--text-len 4500000,--pattern-len 22,--alphabet 62,--mutation-rate 0.40
0.094743,44,9,30,45,--text-len 4500000,--pattern-len 22,--alphabet 62,--mutation-rate 0.45
0.094522,44,9,30,50,--text-len 4500000,--pattern-len 22,--alphabet 62,--mutation-rate 0.50
0.140771,44,12,0,0,--text-len 4500000,--pattern-len 28,--alphabet 2,--mutation-rate 0.00
0.142897,44,12,0,5,--text-len 4500000,--pattern-len 28,--alphabet 2,--mutation-rate 0.05
0.142853,44,12,0,10,--text-len 4500000,--pattern-len 28,--alphabet 2,--mutation-rate 0.10
0.142009,44,12,0,15,--text-len 4500000,--pattern-len 28,--alphabet 2,--mutation-rate 0.15
0.142397,44,12,0,20,--text-len 4500000,--pattern-len 28,--alphabet 2,--mutation-rate 0.20
0.142677,44,12,0,25,--text-len 4500000,--pattern-len 28,--alphabet 2,--mutation-rate 0.25
0.127087,44,12,0,30,--text-len 4500000,--pattern-len 28,--alphabet 2,--mutation-rate 0.30
0.12618,44,12,0,35,--text-len 4500000,--pattern-len 28,--alphabet 2,--mutation-rate 0.35
0.14209,44,12,0,40,--text-len 4500000,--pattern-len 28,--alphabet 2,--mutation-rate 0.40
0.142366,44,12,0,45,--text-len 4500000,--pattern-len 28,--alphabet 2,--mutation-rate 0.45
0.142866,44,12,0,50,--text-len 4500000,--pattern-len 28,--alphabet 2,--mutation-rate 0.50
0.110345,44,12,3,0,--text-len 4500000,--pattern-len 28,--alphabet 8,--mutation-rate 0.00
0.110474,44,12,3,5,--text-len 4500000,--pattern-len 28,--alphabet 8,--mutation-rate 0.05
