time,var_1,var_2,var_3
0.186587,48,78,48
0.188534,48,78,54
0.190125,48,78,60
0.189253,48,78,66
0.202043,48,78,72
0.189377,48,78,78
0.186611,48,78,84
0.185598,48,78,90
0.185605,48,78,96
0.141133,48,84,0
0.141247,48,84,6
0.141306,48,84,12
0.15714,48,84,18
0.171257,48,84,24
0.172759,48,84,30
0.171108,48,84,36
0.1721,48,84,42
0.188528,48,84,48
0.186784,48,84,54
0.189573,48,84,60
0.200665,48,84,66
0.186059,48,84,72
0.187577,48,84,78
0.186869,48,84,84
0.186504,48,84,90
0.172354,48,84,96
0.139846,48,90,0
0.140219,48,90,6
0.156146,48,90,12
0.159483,48,90,18
0.156248,48,90,24
0.172596,48,90,30
0.172507,48,90,36
0.17177,48,90,42
0.169817,48,90,48
0.186685,48,90,54
0.187679,48,90,60
0.20244,48,90,66
0.187061,48,90,72
0.185953,48,90,78
0.187457,48,90,84
0.188005,48,90,90
0.172234,48,90,96
0.124449,48,96,0
0.141501,48,96,6
0.139327,48,96,12
0.155223,48,96,18
0.156003,48,96,24
0.17365,48,96,30
0.172207,48,96,36
0.171418,48,96,42
0.171263,48,96,48
0.186169,48,96,54
0.186183,48,96,60
0.18881,48,96,66
0.189929,48,96,72
0.187311,48,96,78
0.1724,48,96,84
0.173627,48,96,90
0.171985,48,96,96
0.123954,54,0,0
0.124477,54,0,6
0.124696,54,0,12
0.141244,54,0,18
0.142321,54,0,24
0.139748,54,0,30
0.13912,54,0,36
0.141354,54,0,42
0.140037,54,0,48
0.140051,54,0,54
0.141243,54,0,60
0.140875,54,0,66
0.14187,54,0,72
0.140254,54,0,78
0.12631,54,0,84
0.125767,54,0,90
0.124472,54,0,96
0.124358,54,6,0
0.126995,54,6,6
0.139874,54,6,12
0.140785,54,6,18
0.1418,54,6,24
0.155901,54,6,30
0.159765,54,6,36
0.170109,54,6,42
0.142874,54,6,48
0.170346,54,6,54
0.14148,54,6,60
0.15704,54,6,66
0.14133,54,6,72
0.138248,54,6,78
0.140964,54,6,84
0.125904,54,6,90
0.127073,54,6,96
0.123827,54,12,0
0.126066,54,12,6
0.140547,54,12,12
0.141919,54,12,18
0.139903,54,12,24
0.155152,54,12,30
0.156871,54,12,36
0.15506,54,12,42
0.14014,54,12,48
0.155171,54,12,54
0.155161,54,12,60
0.141131,54,12,66
0.140096,54,12,72
0.139588,54,12,78
0.142176,54,12,84
0.140627,54,12,90
0.141949,54,12,96
0.126259,54,18,0
0.12618,54,18,6
0.139187,54,18,12
0.141431,54,18,18
0.140618,54,18,24
0.157253,54,18,30
0.155452,54,18,36
0.154453,54,18,42
0.155762,54,18,48
0.153498,54,18,54
0.156385,54,18,60
0.156261,54,18,66
0.156904,54,18,72
0.156436,54,18,78
0.157408,54,18,84
0.140068,54,18,90
0.142171,54,18,96
0.12653,54,24,0
0.14118,54,24,6
0.141918,54,24,12
0.141511,54,24,18
0.154439,54,24,24
0.156904,54,24,30
0.157562,54,24,36
0.17109,54,24,42
0.171071,54,24,48
0.173861,54,24,54
0.174607,54,24,60
0.156891,54,24,66
0.158311,54,24,72
0.156042,54,24,78
0.157948,54,24,84
0.155274,54,24,90
0.141643,54,24,96
0.126253,54,30,0
0.141998,54,30,6
0.156733,54,30,12
0.156373,54,30,18
0.154747,54,30,24
0.171633,54,30,30
0.170074,54,30,36
0.173046,54,30,42
0.172471,54,30,48
0.172535,54,30,54
0.188028,54,30,60
0.171277,54,30,66
0.156654,54,30,72
0.15481,54,30,78
0.156073,54,30,84
0.15657,54,30,90
0.153667,54,30,96
0.139709,54,36,0
0.141435,54,36,6
0.139194,54,36,12
0.156968,54,36,18
0.156287,54,36,24
0.15977,54,36,30
0.17112,54,36,36
0.17268,54,36,42
0.17112,54,36,48
0.172949,54,36,54
0.172663,54,36,60
0.171753,54,36,66
0.17188,54,36,72
0.170544,54,36,78
0.157547,54,36,84
0.157093,54,36,90
0.157113,54,36,96
0.141057,54,42,0
0.141291,54,42,6
0.156482,54,42,12
0.157898,54,42,18
0.157378,54,42,24
0.170312,54,42,30
0.171099,54,42,36
0.189668,54,42,42
0.156932,54,42,48
0.172316,54,42,54
0.186468,54,42,60
0.1726,54,42,66
0.173354,54,42,72
0.170877,54,42,78
0.171003,54,42,84
0.171567,54,42,90
0.174402,54,42,96
0.155231,54,48,0
0.156335,54,48,6
0.172178,54,48,12
0.155109,54,48,18
0.157655,54,48,24
0.173063,54,48,30
0.173717,54,48,36
0.17184,54,48,42
0.172133,54,48,48
0.172516,54,48,54
0.187407,54,48,60
0.186509,54,48,66
0.186763,54,48,72
0.187876,54,48,78
0.172869,54,48,84
0.172073,54,48,90
0.17069,54,48,96
0.140358,54,54,0
0.158326,54,54,6
0.154316,54,54,12
0.172214,54,54,18
0.170211,54,54,24
0.171182,54,54,30
0.169653,54,54,36
0.17397,54,54,42
0.186749,54,54,48
0.189462,54,54,54
0.187557,54,54,60
0.189248,54,54,66
0.187269,54,54,72
0.186259,54,54,78
0.187806,54,54,84
0.188576,54,54,90
0.17183,54,54,96
0.141398,54,60,0
0.155929,54,60,6
0.156996,54,60,12
0.157594,54,60,18
0.170943,54,60,24
0.171257,54,60,30
0.171614,54,60,36
0.188139,54,60,42
0.204449,54,60,48
0.185393,54,60,54
0.202185,54,60,60
0.186932,54,60,66
0.202067,54,60,72
0.187701,54,60,78
0.186838,54,60,84
0.187876,54,60,90
0.1725,54,60,96
0.141193,54,66,0
0.140676,54,66,6
0.15732,54,66,12
0.156652,54,66,18
0.171348,54,66,24
0.171769,54,66,30
0.172206,54,66,36
0.170341,54,66,42
0.185484,54,66,48
0.188445,54,66,54
0.187075,54,66,60
0.189381,54,66,66
0.185717,54,66,72
0.185849,54,66,78
0.18674,54,66,84
0.187515,54,66,90
0.1722,54,66,96
0.142083,54,72,0
0.141527,54,72,6
0.154214,54,72,12
0.154742,54,72,18
0.158619,54,72,24
0.170717,54,72,30
0.174772,54,72,36
0.187614,54,72,42
0.187652,54,72,48
0.18786,54,72,54
0.18828,54,72,60
0.187057,54,72,66
0.202726,54,72,72
0.201955,54,72,78
0.203778,54,72,84
0.186881,54,72,90
0.186028,54,72,96
0.139238,54,78,0
0.140815,54,78,6
0.154958,54,78,12
0.155682,54,78,18
0.156311,54,78,24
0.172997,54,78,30
0.173744,54,78,36
0.18775,54,78,42
0.204138,54,78,48
0.188961,54,78,54
0.187476,54,78,60
0.188459,54,78,66
0.188145,54,78,72
0.20555,54,78,78
0.214922,54,78,84
0.187418,54,78,90
0.204645,54,78,96
0.124612,54,84,0
0.141224,54,84,6
0.140931,54,84,12
0.155541,54,84,18
0.157161,54,84,24
0.171769,54,84,30
0.171464,54,84,36
0.186282,54,84,42
0.187799,54,84,48
0.187756,54,84,54
0.185748,54,84,60
0.188514,54,84,66
0.18773,54,84,72
0.189398,54,84,78
0.187314,54,84,84
0.186737,54,84,90
0.172388,54,84,96
0.125411,54,90,0
0.140483,54,90,6
0.155497,54,90,12
0.15621,54,90,18
0.17051,54,90,24
0.156492,54,90,30
0.170903,54,90,36
0.171616,54,90,42
0.173861,54,90,48
0.189055,54,90,54
0.189632,54,90,60
0.174166,54,90,66
0.188088,54,90,72
0.187592,54,90,78
0.186991,54,90,84
0.172979,54,90,90
0.172307,54,90,96
0.125184,54,96,0
0.140915,54,96,6
0.140225,54,96,12
0.140573,54,96,18
0.154055,54,96,24
0.155262,54,96,30
0.157391,54,96,36
0.170171,54,96,42
0.173486,54,96,48
0.171852,54,96,54
0.186646,54,96,60
0.187306,54,96,66
0.187733,54,96,72
0.184965,54,96,78
0.172382,54,96,84
0.175007,54,96,90
0.169757,54,96,96
0.126523,60,0,0
0.14121,60,0,6
0.124629,60,0,12
0.12567,60,0,18
0.140384,60,0,24
0.140927,60,0,30
0.14152,60,0,36
0.140234,60,0,42
0.140891,60,0,48
0.141269,60,0,54
0.124073,60,0,60
0.140357,60,0,66
0.139484,60,0,72
0.140451,60,0,78
0.140889,60,0,84
0.156148,60,0,90
0.138017,60,0,96
0.125667,60,6,0
0.124309,60,6,6
0.142277,60,6,12
0.140505,60,6,18
0.141322,60,6,24
0.141377,60,6,30
0.140288,60,6,36
0.140448,60,6,42
0.142155,60,6,48
0.141609,60,6,54
0.141196,60,6,60
0.142432,60,6,66
0.138904,60,6,72
0.138931,60,6,78
0.140721,60,6,84
0.141701,60,6,90
0.124842,60,6,96
0.125427,60,12,0
0.125928,60,12,6
0.139266,60,12,12
0.142643,60,12,18
0.139328,60,12,24
0.139739,60,12,30
0.139122,60,12,36
0.140145,60,12,42
0.14133,60,12,48
0.157622,60,12,54
0.140892,60,12,60
0.140164,60,12,66
0.141064,60,12,72
0.140536,60,12,78
0.13882,60,12,84
0.140738,60,12,90
0.139757,60,12,96
0.127024,60,18,0
0.140171,60,18,6
0.125669,60,18,12
0.139854,60,18,18
0.139411,60,18,24
0.143614,60,18,30
0.156188,60,18,36
0.155015,60,18,42
0.156027,60,18,48
0.156232,60,18,54
0.156937,60,18,60
0.154383,60,18,66
0.157363,60,18,72
0.15514,60,18,78
0.142616,60,18,84
0.142351,60,18,90
0.139371,60,18,96
0.124912,60,24,0
0.139362,60,24,6
0.140461,60,24,12
0.141147,60,24,18
0.153188,60,24,24
0.156769,60,24,30
0.15453,60,24,36
0.156969,60,24,42
0.17076,60,24,48
0.15563,60,24,54
0.157472,60,24,60
0.155999,60,24,66
0.15699,60,24,72
0.155494,60,24,78
0.157182,60,24,84
0.154074,60,24,90
0.1404,60,24,96
0.12478,60,30,0
0.12659,60,30,6
0.140354,60,30,12
0.140853,60,30,18
0.155173,60,30,24
0.15503,60,30,30
0.154582,60,30,36
0.158276,60,30,42
0.15524,60,30,48
0.155964,60,30,54
0.157121,60,30,60
0.155037,60,30,66
0.153944,60,30,72
0.157227,60,30,78
0.157982,60,30,84
0.155469,60,30,90
0.154068,60,30,96
0.143239,60,36,0
0.139692,60,36,6
0.141467,60,36,12
0.157323,60,36,18
0.156684,60,36,24
0.156056,60,36,30
0.171985,60,36,36
0.187754,60,36,42
0.157302,60,36,48
0.157953,60,36,54
0.157125,60,36,60
0.157247,60,36,66
0.174266,60,36,72
0.170068,60,36,78
0.154806,60,36,84
0.154962,60,36,90
0.156341,60,36,96
0.140196,60,42,0
0.140319,60,42,6
0.141711,60,42,12
0.156356,60,42,18
0.158556,60,42,24
0.156238,60,42,30
0.158504,60,42,36
0.170838,60,42,42
0.172752,60,42,48
0.173034,60,42,54
0.171422,60,42,60
0.172329,60,42,66
0.173164,60,42,72
0.170344,60,42,78
0.173739,60,42,84
0.158026,60,42,90
0.156111,60,42,96
0.140722,60,48,0
0.14007,60,48,6
0.156468,60,48,12
0.155127,60,48,18
0.157625,60,48,24
0.155496,60,48,30
0.170666,60,48,36
0.172144,60,48,42
0.172968,60,48,48
0.174316,60,48,54
0.184717,60,48,60
0.174064,60,48,66
0.17189,60,48,72
0.172647,60,48,78
0.183396,60,48,84
0.172634,60,48,90
0.157873,60,48,96
0.141859,60,54,0
0.140194,60,54,6
0.157667,60,54,12
0.15761,60,54,18
0.155315,60,54,24
0.171665,60,54,30
0.171332,60,54,36
0.173032,60,54,42
0.187919,60,54,48
0.187397,60,54,54
0.186332,60,54,60
0.18763,60,54,66
0.188225,60,54,72
0.185938,60,54,78
0.185802,60,54,84
0.171452,60,54,90
0.173134,60,54,96
0.141071,60,60,0
0.137739,60,60,6
0.141407,60,60,12
0.15506,60,60,18
0.15777,60,60,24
0.16893,60,60,30
0.172801,60,60,36
0.186344,60,60,42
0.187528,60,60,48
0.189015,60,60,54
0.185482,60,60,60
0.184648,60,60,66
0.188097,60,60,72
0.19068,60,60,78
0.186618,60,60,84
0.172813,60,60,90
0.188077,60,60,96
0.140816,60,66,0
0.157814,60,66,6
0.155305,60,66,12
0.158217,60,66,18
0.16446,60,66,24
0.180023,60,66,30
0.169736,60,66,36
0.189636,60,66,42
0.185693,60,66,48
0.185642,60,66,54
0.18734,60,66,60
0.189768,60,66,66
0.188026,60,66,72
0.188061,60,66,78
0.186704,60,66,84
0.24921,60,66,90
0.189603,60,66,96
0.142464,60,72,0
0.139356,60,72,6
0.142039,60,72,12
0.155746,60,72,18
0.156653,60,72,24
0.157509,60,72,30
0.172949,60,72,36
0.172432,60,72,42
0.185536,60,72,48
0.189609,60,72,54
0.189138,60,72,60
0.187414,60,72,66
0.203793,60,72,72
0.18853,60,72,78
0.18875,60,72,84
0.188232,60,72,90
0.172734,60,72,96
0.140887,60,78,0
0.140764,60,78,6
0.139738,60,78,12
0.158075,60,78,18
0.158075,60,78,24
0.156286,60,78,30
0.171904,60,78,36
0.17296,60,78,42
0.187986,60,78,48
0.189498,60,78,54
0.188311,60,78,60
0.18689,60,78,66
0.202299,60,78,72
0.188908,60,78,78
0.188281,60,78,84
0.187264,60,78,90
0.186484,60,78,96
0.141666,60,84,0
0.139907,60,84,6
0.140668,60,84,12
0.155996,60,84,18
0.15513,60,84,24
0.156245,60,84,30
0.172421,60,84,36
0.171624,60,84,42
0.173138,60,84,48
0.185371,60,84,54
0.187683,60,84,60
0.188906,60,84,66
0.187058,60,84,72
0.187553,60,84,78
0.185809,60,84,84
0.173777,60,84,90
0.172229,60,84,96
0.12364,60,90,0
0.140876,60,90,6
0.140914,60,90,12
0.141081,60,90,18
0.157625,60,90,24
0.155316,60,90,30
0.156685,60,90,36
0.171464,60,90,42
0.186413,60,90,48
0.187198,60,90,54
0.188076,60,90,60
0.189403,60,90,66
0.189507,60,90,72
0.190315,60,90,78
0.189461,60,90,84
0.18604,60,90,90
0.172952,60,90,96
0.124818,60,96,0
0.141638,60,96,6
0.140612,60,96,12
0.139429,60,96,18
0.158054,60,96,24
0.154948,60,96,30
0.154023,60,96,36
0.170803,60,96,42
0.171797,60,96,48
0.172236,60,96,54
0.170989,60,96,60
0.187778,60,96,66
0.172924,60,96,72
0.169976,60,96,78
0.171298,60,96,84
0.172955,60,96,90
0.172597,60,96,96
0.125587,66,0,0
0.125813,66,0,6
0.124488,66,0,12
0.124958,66,0,18
0.125577,66,0,24
0.124876,66,0,30
0.124827,66,0,36
0.124956,66,0,42
0.140835,66,0,48
0.140868,66,0,54
0.141428,66,0,60
0.124633,66,0,66
0.12526,66,0,72
0.12722,66,0,78
0.123228,66,0,84
0.124058,66,0,90
0.125183,66,0,96
0.124922,66,6,0
0.124634,66,6,6
0.125591,66,6,12
0.126378,66,6,18
0.138878,66,6,24
0.141141,66,6,30
0.139361,66,6,36
0.138989,66,6,42
0.141101,66,6,48
0.141319,66,6,54
0.140925,66,6,60
0.140666,66,6,66
0.141474,66,6,72
0.12684,66,6,78
0.125952,66,6,84
0.125433,66,6,90
0.123342,66,6,96
0.125907,66,12,0
0.124662,66,12,6
0.125316,66,12,12
0.142434,66,12,18
0.139972,66,12,24
0.140036,66,12,30
0.140672,66,12,36
0.141373,66,12,42
0.138491,66,12,48
0.141787,66,12,54
0.140375,66,12,60
0.139897,66,12,66
0.140028,66,12,72
0.14215,66,12,78
0.140768,66,12,84
0.139113,66,12,90
0.122991,66,12,96
0.123985,66,18,0
0.126094,66,18,6
0.140339,66,18,12
0.141299,66,18,18
0.142356,66,18,24
0.139682,66,18,30
0.140859,66,18,36
0.140458,66,18,42
0.14042,66,18,48
0.155301,66,18,54
0.156946,66,18,60
0.140663,66,18,66
0.141525,66,18,72
0.142557,66,18,78
0.141392,66,18,84
0.14296,66,18,90
0.140424,66,18,96
0.123669,66,24,0
0.12533,66,24,6
0.140976,66,24,12
0.140881,66,24,18
0.140001,66,24,24
0.140311,66,24,30
0.154901,66,24,36
0.156111,66,24,42
0.157827,66,24,48
0.153282,66,24,54
0.154243,66,24,60
0.155844,66,24,66
0.157282,66,24,72
0.142399,66,24,78
0.155002,66,24,84
0.140224,66,24,90
0.139054,66,24,96
0.124212,66,30,0
0.126488,66,30,6
0.138006,66,30,12
0.142359,66,30,18
0.139802,66,30,24
0.155805,66,30,30
0.17123,66,30,36
0.157043,66,30,42
0.169374,66,30,48
0.175601,66,30,54
0.180469,66,30,60
0.177078,66,30,66
0.157538,66,30,72
0.158146,66,30,78
0.15488,66,30,84
0.15655,66,30,90
0.153892,66,30,96
0.126872,66,36,0
0.140171,66,36,6
0.139525,66,36,12
0.141598,66,36,18
0.156019,66,36,24
0.15404,66,36,30
0.156702,66,36,36
0.172302,66,36,42
0.170006,66,36,48
0.169543,66,36,54
0.172968,66,36,60
0.158102,66,36,66
0.156971,66,36,72
0.156677,66,36,78
0.156296,66,36,84
0.15639,66,36,90
0.203475,66,36,96
0.14021,66,42,0
0.14129,66,42,6
0.140889,66,42,12
0.140807,66,42,18
0.157935,66,42,24
0.15648,66,42,30
0.155872,66,42,36
0.156619,66,42,42
0.156873,66,42,48
0.156182,66,42,54
0.172901,66,42,60
0.172727,66,42,66
0.170633,66,42,72
0.172159,66,42,78
0.16981,66,42,84
0.157246,66,42,90
0.154253,66,42,96
0.125903,66,48,0
0.141127,66,48,6
0.140579,66,48,12
0.139787,66,48,18
0.154645,66,48,24
0.157983,66,48,30
0.156516,66,48,36
0.172351,66,48,42
0.171719,66,48,48
0.169947,66,48,54
0.172036,66,48,60
0.173862,66,48,66
0.170318,66,48,72
0.173303,66,48,78
0.170244,66,48,84
0.171608,66,48,90
0.172826,66,48,96
0.141146,66,54,0
0.138621,66,54,6
0.140821,66,54,12
0.143151,66,54,18
0.15459,66,54,24
0.156539,66,54,30
0.172327,66,54,36
0.171347,66,54,42
0.172266,66,54,48
0.173161,66,54,54
0.172359,66,54,60
0.171422,66,54,66
0.171394,66,54,72
0.171623,66,54,78
0.174468,66,54,84
0.173275,66,54,90
0.172628,66,54,96
0.14082,66,60,0
0.140041,66,60,6
0.139836,66,60,12
0.158512,66,60,18
0.155395,66,60,24
0.156092,66,60,30
0.170618,66,60,36
0.172848,66,60,42
0.171989,66,60,48
0.187111,66,60,54
0.200867,66,60,60
0.188925,66,60,66
0.187919,66,60,72
0.187881,66,60,78
0.18659,66,60,84
0.186252,66,60,90
0.173082,66,60,96
0.140491,66,66,0
0.140912,66,66,6
0.159026,66,66,12
0.156443,66,66,18
0.156988,66,66,24
0.156384,66,66,30
0.173453,66,66,36
0.17144,66,66,42
0.17344,66,66,48
0.18555,66,66,54
0.190446,66,66,60
0.188053,66,66,66
0.203918,66,66,72
0.188341,66,66,78
0.190471,66,66,84
0.188005,66,66,90
0.171977,66,66,96
0.125977,66,72,0
0.125029,66,72,6
0.142091,66,72,12
0.143095,66,72,18
0.158423,66,72,24
0.155278,66,72,30
0.170135,66,72,36
0.171318,66,72,42
0.172931,66,72,48
0.173771,66,72,54
0.187152,66,72,60
0.189736,66,72,66
0.18845,66,72,72
0.189214,66,72,78
0.18752,66,72,84
0.186167,66,72,90
0.188631,66,72,96
0.140104,66,78,0
0.141866,66,78,6
0.139532,66,78,12
0.155657,66,78,18
0.157371,66,78,24
0.15662,66,78,30
0.172251,66,78,36
0.1702,66,78,42
0.17328,66,78,48
0.188303,66,78,54
0.188494,66,78,60
0.186151,66,78,66
0.186705,66,78,72
0.186854,66,78,78
0.187842,66,78,84
0.186859,66,78,90
0.187323,66,78,96
0.14095,66,84,0
0.141505,66,84,6
0.140868,66,84,12
0.140299,66,84,18
0.156625,66,84,24
0.157333,66,84,30
0.15757,66,84,36
0.17393,66,84,42
0.173146,66,84,48
0.186916,66,84,54
0.187656,66,84,60
0.18855,66,84,66
0.188672,66,84,72
0.203095,66,84,78
0.186868,66,84,84
0.186464,66,84,90
0.17344,66,84,96
0.125441,66,90,0
0.141381,66,90,6
0.140867,66,90,12
0.13979,66,90,18
0.154866,66,90,24
0.156713,66,90,30
0.156492,66,90,36
0.172394,66,90,42
0.17091,66,90,48
0.172904,66,90,54
0.188636,66,90,60
0.200239,66,90,66
0.187706,66,90,72
0.188223,66,90,78
0.173995,66,90,84
0.172922,66,90,90
0.171228,66,90,96
0.141183,66,96,0
0.124277,66,96,6
0.140527,66,96,12
0.142218,66,96,18
0.156892,66,96,24
0.142388,66,96,30
0.157128,66,96,36
0.170908,66,96,42
0.171615,66,96,48
0.170069,66,96,54
0.173644,66,96,60
0.170513,66,96,66
0.17221,66,96,72
0.173366,66,96,78
0.186939,66,96,84
0.1727,66,96,90
0.173991,66,96,96
0.108878,72,0,0
0.125703,72,0,6
0.125573,72,0,12
0.124049,72,0,18
0.124051,72,0,24
0.124728,72,0,30
0.123115,72,0,36
0.125385,72,0,42
0.126518,72,0,48
0.140208,72,0,54
0.124873,72,0,60
0.123478,72,0,66
0.127333,72,0,72
0.123774,72,0,78
0.124523,72,0,84
0.125207,72,0,90
0.12462,72,0,96
0.123953,72,6,0
0.125893,72,6,6
0.12413,72,6,12
0.125043,72,6,18
0.127413,72,6,24
0.124907,72,6,30
0.139407,72,6,36
0.141407,72,6,42
0.141333,72,6,48
0.12559,72,6,54
0.124372,72,6,60
0.141053,72,6,66
0.140919,72,6,72
0.125771,72,6,78
0.125105,72,6,84
0.122928,72,6,90
0.126778,72,6,96
0.123721,72,12,0
0.127098,72,12,6
0.124291,72,12,12
0.125165,72,12,18
0.140378,72,12,24
0.140537,72,12,30
0.142174,72,12,36
0.140581,72,12,42
0.141043,72,12,48
0.138648,72,12,54
0.140592,72,12,60
0.140494,72,12,66
0.140477,72,12,72
0.14174,72,12,78
0.141187,72,12,84
0.139993,72,12,90
0.124502,72,12,96
0.124872,72,18,0
0.125908,72,18,6
0.125198,72,18,12
0.139286,72,18,18
0.140207,72,18,24
0.140755,72,18,30
0.141573,72,18,36
0.141191,72,18,42
0.142107,72,18,48
0.140382,72,18,54
0.141095,72,18,60
0.141502,72,18,66
0.141713,72,18,72
0.140763,72,18,78
0.140228,72,18,84
0.139125,72,18,90
0.140607,72,18,96
0.124915,72,24,0
0.124412,72,24,6
0.155058,72,24,12
0.13867,72,24,18
0.141247,72,24,24
0.141287,72,24,30
0.143666,72,24,36
0.139391,72,24,42
0.154239,72,24,48
0.154957,72,24,54
0.139138,72,24,60
0.155649,72,24,66
0.140776,72,24,72
0.156941,72,24,78
0.141305,72,24,84
0.13806,72,24,90
0.139868,72,24,96
0.126131,72,30,0
0.124029,72,30,6
0.140955,72,30,12
0.140584,72,30,18
0.1411,72,30,24
0.142542,72,30,30
0.156876,72,30,36
0.143312,72,30,42
0.154481,72,30,48
0.15741,72,30,54
0.156917,72,30,60
0.156311,72,30,66
0.155025,72,30,72
0.155354,72,30,78
0.15692,72,30,84
0.139839,72,30,90
0.140328,72,30,96
0.123925,72,36,0
0.140656,72,36,6
0.141517,72,36,12
0.1422,72,36,18
0.141586,72,36,24
0.142074,72,36,30
0.14266,72,36,36
0.156342,72,36,42
0.157154,72,36,48
0.155158,72,36,54
0.172279,72,36,60
0.154844,72,36,66
0.15482,72,36,72
0.155938,72,36,78
0.155274,72,36,84
0.155288,72,36,90
0.15775,72,36,96
0.126002,72,42,0
0.138492,72,42,6
0.1405,72,42,12
0.140626,72,42,18
0.155707,72,42,24
0.157121,72,42,30
0.156491,72,42,36
0.156701,72,42,42
0.15605,72,42,48
0.171927,72,42,54
0.171817,72,42,60
0.155962,72,42,66
0.157249,72,42,72
0.156056,72,42,78
0.156892,72,42,84
0.154828,72,42,90
0.15648,72,42,96
0.124358,72,48,0
0.140966,72,48,6
0.156465,72,48,12
0.155335,72,48,18
0.143433,72,48,24
0.156805,72,48,30
0.157073,72,48,36
0.172523,72,48,42
0.172153,72,48,48
0.173348,72,48,54
0.173045,72,48,60
0.172328,72,48,66
0.187766,72,48,72
0.157467,72,48,78
0.172426,72,48,84
0.157034,72,48,90
0.155075,72,48,96
0.142201,72,54,0
0.142024,72,54,6
0.142293,72,54,12
0.141393,72,54,18
0.157187,72,54,24
0.155503,72,54,30
0.155111,72,54,36
0.17241,72,54,42
0.172242,72,54,48
0.169642,72,54,54
0.171765,72,54,60
0.17182,72,54,66
0.171489,72,54,72
0.172759,72,54,78
0.176442,72,54,84
0.168618,72,54,90
0.15807,72,54,96
0.125203,72,60,0
0.141048,72,60,6
0.141722,72,60,12
0.14048,72,60,18
0.155658,72,60,24
0.158184,72,60,30
0.156431,72,60,36
0.170763,72,60,42
0.172853,72,60,48
0.172366,72,60,54
0.187264,72,60,60
0.186944,72,60,66
0.20261,72,60,72
0.186582,72,60,78
0.17133,72,60,84
0.172678,72,60,90
0.171811,72,60,96
0.141532,72,66,0
0.13944,72,66,6
0.141426,72,66,12
0.156047,72,66,18
0.158503,72,66,24
0.156647,72,66,30
0.172471,72,66,36
0.173811,72,66,42
0.187525,72,66,48
0.185958,72,66,54
0.188389,72,66,60
0.188174,72,66,66
0.187017,72,66,72
0.188423,72,66,78
0.172032,72,66,84
0.172367,72,66,90
0.172459,72,66,96
0.139089,72,72,0
0.140603,72,72,6
0.140816,72,72,12
0.15673,72,72,18
0.156353,72,72,24
0.155162,72,72,30
0.171243,72,72,36
0.173917,72,72,42
0.18808,72,72,48
0.172145,72,72,54
0.173259,72,72,60
0.173126,72,72,66
0.173253,72,72,72
0.171604,72,72,78
0.187564,72,72,84
0.171893,72,72,90
0.17317,72,72,96
0.141834,72,78,0
0.139829,72,78,6
0.13933,72,78,12
0.140486,72,78,18
0.156372,72,78,24
0.155793,72,78,30
0.155601,72,78,36
0.154419,72,78,42
0.156195,72,78,48
0.18772,72,78,54
0.172562,72,78,60
0.172609,72,78,66
0.187465,72,78,72
0.189927,72,78,78
0.187138,72,78,84
0.173315,72,78,90
0.174188,72,78,96
0.125411,72,84,0
0.141512,72,84,6
0.140938,72,84,12
0.140369,72,84,18
0.155487,72,84,24
0.155213,72,84,30
0.156225,72,84,36
0.158394,72,84,42
0.173956,72,84,48
0.173916,72,84,54
0.170806,72,84,60
0.172079,72,84,66
0.171925,72,84,72
0.172092,72,84,78
0.172217,72,84,84
0.174015,72,84,90
0.187152,72,84,96
0.124609,72,90,0
0.141652,72,90,6
0.138422,72,90,12
0.140899,72,90,18
0.140385,72,90,24
0.141016,72,90,30
0.156098,72,90,36
0.154466,72,90,42
0.156704,72,90,48
0.173198,72,90,54
0.190224,72,90,60
0.18605,72,90,66
0.184903,72,90,72
0.172894,72,90,78
0.170789,72,90,84
0.172245,72,90,90
0.155565,72,90,96
0.124414,72,96,0
0.125586,72,96,6
0.142036,72,96,12
0.138406,72,96,18
0.139131,72,96,24
0.141664,72,96,30
0.155887,72,96,36
0.15612,72,96,42
0.155664,72,96,48
0.172562,72,96,54
0.170964,72,96,60
0.171602,72,96,66
0.172482,72,96,72
0.174049,72,96,78
0.17068,72,96,84
0.172346,72,96,90
0.171759,72,96,96
0.10992,78,0,0
0.109593,78,0,6
0.111256,78,0,12
0.111307,78,0,18
0.111544,78,0,24
0.125561,78,0,30
0.126022,78,0,36
0.125943,78,0,42
0.137041,78,0,48
0.146281,78,0,54
0.12497,78,0,60
0.125943,78,0,66
0.125619,78,0,72
0.124925,78,0,78
0.110105,78,0,84
0.125726,78,0,90
0.126296,78,0,96
0.108329,78,6,0
0.124213,78,6,6
0.124081,78,6,12
0.127084,78,6,18
0.125821,78,6,24
0.125665,78,6,30
0.140087,78,6,36
0.141587,78,6,42
0.124228,78,6,48
0.13976,78,6,54
0.125952,78,6,60
0.125814,78,6,66
0.125348,78,6,72
0.124895,78,6,78
0.125928,78,6,84
0.124424,78,6,90
0.125123,78,6,96
0.125964,78,12,0
0.125696,78,12,6
0.123974,78,12,12
0.126027,78,12,18
0.125229,78,12,24
0.125187,78,12,30
0.141677,78,12,36
0.141335,78,12,42
0.126199,78,12,48
0.142079,78,12,54
0.140202,78,12,60
0.139447,78,12,66
0.13971,78,12,72
0.125117,78,12,78
0.140217,78,12,84
0.12189,78,12,90
0.12417,78,12,96
0.124723,78,18,0
0.125286,78,18,6
0.125133,78,18,12
0.125701,78,18,18
