time,var_1_int,var_2_int,var_3_int,var_4_int,var_5_int,var_1_value,var_2_value,var_3_value,var_4_value,var_5_value
0.063938,1960,49500,995,796,199999,--vertices 2060,--edges 50000,--source 995,--target 796,--seed 200000
0.077996,1960,49500,995,796,399998,--vertices 2060,--edges 50000,--source 995,--target 796,--seed 399999
0.063868,1960,49500,995,796,599997,--vertices 2060,--edges 50000,--source 995,--target 796,--seed 599998
0.063898,1960,49500,995,796,799996,--vertices 2060,--edges 50000,--source 995,--target 796,--seed 799997
0.079869,1960,49500,995,796,999995,--vertices 2060,--edges 50000,--source 995,--target 796,--seed 999996
0.07863,1960,49500,995,995,0,--vertices 2060,--edges 50000,--source 995,--target 995,--seed 1
0.078977,1960,49500,995,995,199999,--vertices 2060,--edges 50000,--source 995,--target 995,--seed 200000
0.062922,1960,49500,995,995,399998,--vertices 2060,--edges 50000,--source 995,--target 995,--seed 399999
0.062872,1960,49500,995,995,599997,--vertices 2060,--edges 50000,--source 995,--target 995,--seed 599998
0.063085,1960,49500,995,995,799996,--vertices 2060,--edges 50000,--source 995,--target 995,--seed 799997
0.063952,1960,49500,995,995,999995,--vertices 2060,--edges 50000,--source 995,--target 995,--seed 999996
0.062813,2940,0,0,0,0,--vertices 3040,--edges 500,--source 0,--target 0,--seed 1
0.063907,2940,0,0,0,199999,--vertices 3040,--edges 500,--source 0,--target 0,--seed 200000
0.063106,2940,0,0,0,399998,--vertices 3040,--edges 500,--source 0,--target 0,--seed 399999
0.063693,2940,0,0,0,599997,--vertices 3040,--edges 500,--source 0,--target 0,--seed 599998
0.063061,2940,0,0,0,799996,--vertices 3040,--edges 500,--source 0,--target 0,--seed 799997
0.064129,2940,0,0,0,999995,--vertices 3040,--edges 500,--source 0,--target 0,--seed 999996
0.062414,2940,0,0,199,0,--vertices 3040,--edges 500,--source 0,--target 199,--seed 1
0.064066,2940,0,0,199,199999,--vertices 3040,--edges 500,--source 0,--target 199,--seed 200000
0.062892,2940,0,0,199,399998,--vertices 3040,--edges 500,--source 0,--target 199,--seed 399999
0.063962,2940,0,0,199,599997,--vertices 3040,--edges 500,--source 0,--target 199,--seed 599998
0.063224,2940,0,0,199,799996,--vertices 3040,--edges 500,--source 0,--target 199,--seed 799997
0.064102,2940,0,0,199,999995,--vertices 3040,--edges 500,--source 0,--target 199,--seed 999996
0.062857,2940,0,0,398,0,--vertices 3040,--edges 500,--source 0,--target 398,--seed 1
0.062843,2940,0,0,398,199999,--vertices 3040,--edges 500,--source 0,--target 398,--seed 200000
0.063986,2940,0,0,398,399998,--vertices 3040,--edges 500,--source 0,--target 398,--seed 399999
0.063859,2940,0,0,398,599997,--vertices 3040,--edges 500,--source 0,--target 398,--seed 599998
0.063054,2940,0,0,398,799996,--vertices 3040,--edges 500,--source 0,--target 398,--seed 799997
0.078776,2940,0,0,398,999995,--vertices 3040,--edges 500,--source 0,--target 398,--seed 999996
0.062488,2940,0,0,597,0,--vertices 3040,--edges 500,--source 0,--target 597,--seed 1
0.063034,2940,0,0,597,199999,--vertices 3040,--edges 500,--source 0,--target 597,--seed 200000
0.063047,2940,0,0,597,399998,--vertices 3040,--edges 500,--source 0,--target 597,--seed 399999
0.062813,2940,0,0,597,599997,--vertices 3040,--edges 500,--source 0,--target 597,--seed 599998
0.060894,2940,0,0,597,799996,--vertices 3040,--edges 500,--source 0,--target 597,--seed 799997
0.063113,2940,0,0,597,999995,--vertices 3040,--edges 500,--source 0,--target 597,--seed 999996
0.062927,2940,0,0,796,0,--vertices 3040,--edges 500,--source 0,--target 796,--seed 1
0.063938,2940,0,0,796,199999,--vertices 3040,--edges 500,--source 0,--target 796,--seed 200000
0.0639,2940,0,0,796,399998,--vertices 3040,--edges 500,--source 0,--target 796,--seed 399999
0.062967,2940,0,0,796,599997,--vertices 3040,--edges 500,--source 0,--target 796,--seed 599998
0.062966,2940,0,0,796,799996,--vertices 3040,--edges 500,--source 0,--target 796,--seed 799997
0.062966,2940,0,0,796,999995,--vertices 3040,--edges 500,--source 0,--target 796,--seed 999996
0.078822,2940,0,0,995,0,--vertices 3040,--edges 500,--source 0,--target 995,--seed 1
0.063911,2940,0,0,995,199999,--vertices 3040,--edges 500,--source 0,--target 995,--seed 200000
0.079191,2940,0,0,995,399998,--vertices 3040,--edges 500,--source 0,--target 995,--seed 399999
0.078694,2940,0,0,995,599997,--vertices 3040,--edges 500,--source 0,--target 995,--seed 599998
0.078902,2940,0,0,995,799996,--vertices 3040,--edges 500,--source 0,--target 995,--seed 799997
0.062945,2940,0,0,995,999995,--vertices 3040,--edges 500,--source 0,--target 995,--seed 999996
0.062836,2940,0,199,0,0,--vertices 3040,--edges 500,--source 199,--target 0,--seed 1
0.063033,2940,0,199,0,199999,--vertices 3040,--edges 500,--source 199,--target 0,--seed 200000
0.063052,2940,0,199,0,399998,--vertices 3040,--edges 500,--source 199,--target 0,--seed 399999
0.062737,2940,0,199,0,599997,--vertices 3040,--edges 500,--source 199,--target 0,--seed 599998
0.063027,2940,0,199,0,799996,--vertices 3040,--edges 500,--source 199,--target 0,--seed 799997
0.062963,2940,0,199,0,999995,--vertices 3040,--edges 500,--source 199,--target 0,--seed 999996
0.062904,2940,0,199,199,0,--vertices 3040,--edges 500,--source 199,--target 199,--seed 1
0.063007,2940,0,199,199,199999,--vertices 3040,--edges 500,--source 199,--target 199,--seed 200000
0.064013,2940,0,199,199,399998,--vertices 3040,--edges 500,--source 199,--target 199,--seed 399999
0.062903,2940,0,199,199,599997,--vertices 3040,--edges 500,--source 199,--target 199,--seed 599998
0.063913,2940,0,199,199,799996,--vertices 3040,--edges 500,--source 199,--target 199,--seed 799997
0.060935,2940,0,199,199,999995,--vertices 3040,--edges 500,--source 199,--target 199,--seed 999996
0.064049,2940,0,199,398,0,--vertices 3040,--edges 500,--source 199,--target 398,--seed 1
0.063947,2940,0,199,398,199999,--vertices 3040,--edges 500,--source 199,--target 398,--seed 200000
0.062007,2940,0,199,398,399998,--vertices 3040,--edges 500,--source 199,--target 398,--seed 399999
0.063759,2940,0,199,398,599997,--vertices 3040,--edges 500,--source 199,--target 398,--seed 599998
0.064012,2940,0,199,398,799996,--vertices 3040,--edges 500,--source 199,--target 398,--seed 799997
0.064045,2940,0,199,398,999995,--vertices 3040,--edges 500,--source 199,--target 398,--seed 999996
0.063957,2940,0,199,597,0,--vertices 3040,--edges 500,--source 199,--target 597,--seed 1
0.062787,2940,0,199,597,199999,--vertices 3040,--edges 500,--source 199,--target 597,--seed 200000
0.063978,2940,0,199,597,399998,--vertices 3040,--edges 500,--source 199,--target 597,--seed 399999
0.062956,2940,0,199,597,599997,--vertices 3040,--edges 500,--source 199,--target 597,--seed 599998
0.063929,2940,0,199,597,799996,--vertices 3040,--edges 500,--source 199,--target 597,--seed 799997
0.062896,2940,0,199,597,999995,--vertices 3040,--edges 500,--source 199,--target 597,--seed 999996
0.062985,2940,0,199,796,0,--vertices 3040,--edges 500,--source 199,--target 796,--seed 1
0.06399,2940,0,199,796,199999,--vertices 3040,--edges 500,--source 199,--target 796,--seed 200000
0.063822,2940,0,199,796,399998,--vertices 3040,--edges 500,--source 199,--target 796,--seed 399999
0.063836,2940,0,199,796,599997,--vertices 3040,--edges 500,--source 199,--target 796,--seed 599998
0.063,2940,0,199,796,799996,--vertices 3040,--edges 500,--source 199,--target 796,--seed 799997
0.062738,2940,0,199,796,999995,--vertices 3040,--edges 500,--source 199,--target 796,--seed 999996
0.061771,2940,0,199,995,0,--vertices 3040,--edges 500,--source 199,--target 995,--seed 1
0.063605,2940,0,199,995,199999,--vertices 3040,--edges 500,--source 199,--target 995,--seed 200000
0.064197,2940,0,199,995,399998,--vertices 3040,--edges 500,--source 199,--target 995,--seed 399999
0.063788,2940,0,199,995,599997,--vertices 3040,--edges 500,--source 199,--target 995,--seed 599998
0.063681,2940,0,199,995,799996,--vertices 3040,--edges 500,--source 199,--target 995,--seed 799997
0.063001,2940,0,199,995,999995,--vertices 3040,--edges 500,--source 199,--target 995,--seed 999996
0.078058,2940,0,398,0,0,--vertices 3040,--edges 500,--source 398,--target 0,--seed 1
0.062765,2940,0,398,0,199999,--vertices 3040,--edges 500,--source 398,--target 0,--seed 200000
0.063916,2940,0,398,0,399998,--vertices 3040,--edges 500,--source 398,--target 0,--seed 399999
0.062939,2940,0,398,0,599997,--vertices 3040,--edges 500,--source 398,--target 0,--seed 599998
0.062905,2940,0,398,0,799996,--vertices 3040,--edges 500,--source 398,--target 0,--seed 799997
0.063969,2940,0,398,0,999995,--vertices 3040,--edges 500,--source 398,--target 0,--seed 999996
0.062149,2940,0,398,199,0,--vertices 3040,--edges 500,--source 398,--target 199,--seed 1
0.062998,2940,0,398,199,199999,--vertices 3040,--edges 500,--source 398,--target 199,--seed 200000
0.062075,2940,0,398,199,399998,--vertices 3040,--edges 500,--source 398,--target 199,--seed 399999
0.063185,2940,0,398,199,599997,--vertices 3040,--edges 500,--source 398,--target 199,--seed 599998
0.063361,2940,0,398,199,799996,--vertices 3040,--edges 500,--source 398,--target 199,--seed 799997
0.064113,2940,0,398,199,999995,--vertices 3040,--edges 500,--source 398,--target 199,--seed 999996
0.063102,2940,0,398,398,0,--vertices 3040,--edges 500,--source 398,--target 398,--seed 1
0.064098,2940,0,398,398,199999,--vertices 3040,--edges 500,--source 398,--target 398,--seed 200000
0.062746,2940,0,398,398,399998,--vertices 3040,--edges 500,--source 398,--target 398,--seed 399999
0.079099,2940,0,398,398,599997,--vertices 3040,--edges 500,--source 398,--target 398,--seed 599998
0.06406,2940,0,398,398,799996,--vertices 3040,--edges 500,--source 398,--target 398,--seed 799997
0.06273,2940,0,398,398,999995,--vertices 3040,--edges 500,--source 398,--target 398,--seed 999996
0.062964,2940,0,398,597,0,--vertices 3040,--edges 500,--source 398,--target 597,--seed 1
0.062282,2940,0,398,597,199999,--vertices 3040,--edges 500,--source 398,--target 597,--seed 200000
0.063535,2940,0,398,597,399998,--vertices 3040,--edges 500,--source 398,--target 597,--seed 399999
0.062915,2940,0,398,597,599997,--vertices 3040,--edges 500,--source 398,--target 597,--seed 599998
0.079535,2940,0,398,597,799996,--vertices 3040,--edges 500,--source 398,--target 597,--seed 799997
0.063753,2940,0,398,597,999995,--vertices 3040,--edges 500,--source 398,--target 597,--seed 999996
0.062948,2940,0,398,796,0,--vertices 3040,--edges 500,--source 398,--target 796,--seed 1
0.063074,2940,0,398,796,199999,--vertices 3040,--edges 500,--source 398,--target 796,--seed 200000
0.063948,2940,0,398,796,399998,--vertices 3040,--edges 500,--source 398,--target 796,--seed 399999
0.062944,2940,0,398,796,599997,--vertices 3040,--edges 500,--source 398,--target 796,--seed 599998
0.063874,2940,0,398,796,799996,--vertices 3040,--edges 500,--source 398,--target 796,--seed 799997
0.062994,2940,0,398,796,999995,--vertices 3040,--edges 500,--source 398,--target 796,--seed 999996
0.063871,2940,0,398,995,0,--vertices 3040,--edges 500,--source 398,--target 995,--seed 1
0.062042,2940,0,398,995,199999,--vertices 3040,--edges 500,--source 398,--target 995,--seed 200000
0.061947,2940,0,398,995,399998,--vertices 3040,--edges 500,--source 398,--target 995,--seed 399999
0.062976,2940,0,398,995,599997,--vertices 3040,--edges 500,--source 398,--target 995,--seed 599998
0.064033,2940,0,398,995,799996,--vertices 3040,--edges 500,--source 398,--target 995,--seed 799997
0.063872,2940,0,398,995,999995,--vertices 3040,--edges 500,--source 398,--target 995,--seed 999996
0.06294,2940,0,597,0,0,--vertices 3040,--edges 500,--source 597,--target 0,--seed 1
0.062981,2940,0,597,0,199999,--vertices 3040,--edges 500,--source 597,--target 0,--seed 200000
0.062076,2940,0,597,0,399998,--vertices 3040,--edges 500,--source 597,--target 0,--seed 399999
0.062888,2940,0,597,0,599997,--vertices 3040,--edges 500,--source 597,--target 0,--seed 599998
0.063832,2940,0,597,0,799996,--vertices 3040,--edges 500,--source 597,--target 0,--seed 799997
0.064042,2940,0,597,0,999995,--vertices 3040,--edges 500,--source 597,--target 0,--seed 999996
0.078171,2940,0,597,199,0,--vertices 3040,--edges 500,--source 597,--target 199,--seed 1
0.063634,2940,0,597,199,199999,--vertices 3040,--edges 500,--source 597,--target 199,--seed 200000
0.062919,2940,0,597,199,399998,--vertices 3040,--edges 500,--source 597,--target 199,--seed 399999
0.079403,2940,0,597,199,599997,--vertices 3040,--edges 500,--source 597,--target 199,--seed 599998
0.063896,2940,0,597,199,799996,--vertices 3040,--edges 500,--source 597,--target 199,--seed 799997
0.06319,2940,0,597,199,999995,--vertices 3040,--edges 500,--source 597,--target 199,--seed 999996
0.062745,2940,0,597,398,0,--vertices 3040,--edges 500,--source 597,--target 398,--seed 1
0.063077,2940,0,597,398,199999,--vertices 3040,--edges 500,--source 597,--target 398,--seed 200000
0.06274,2940,0,597,398,399998,--vertices 3040,--edges 500,--source 597,--target 398,--seed 399999
0.062967,2940,0,597,398,599997,--vertices 3040,--edges 500,--source 597,--target 398,--seed 599998
0.062976,2940,0,597,398,799996,--vertices 3040,--edges 500,--source 597,--target 398,--seed 799997
0.064006,2940,0,597,398,999995,--vertices 3040,--edges 500,--source 597,--target 398,--seed 999996
0.062845,2940,0,597,597,0,--vertices 3040,--edges 500,--source 597,--target 597,--seed 1
0.063895,2940,0,597,597,199999,--vertices 3040,--edges 500,--source 597,--target 597,--seed 200000
0.062977,2940,0,597,597,399998,--vertices 3040,--edges 500,--source 597,--target 597,--seed 399999
0.063852,2940,0,597,597,599997,--vertices 3040,--edges 500,--source 597,--target 597,--seed 599998
0.063408,2940,0,597,597,799996,--vertices 3040,--edges 500,--source 597,--target 597,--seed 799997
0.062493,2940,0,597,597,999995,--vertices 3040,--edges 500,--source 597,--target 597,--seed 999996
0.063521,2940,0,597,796,0,--vertices 3040,--edges 500,--source 597,--target 796,--seed 1
0.079051,2940,0,597,796,199999,--vertices 3040,--edges 500,--source 597,--target 796,--seed 200000
0.062114,2940,0,597,796,399998,--vertices 3040,--edges 500,--source 597,--target 796,--seed 399999
0.062919,2940,0,597,796,599997,--vertices 3040,--edges 500,--source 597,--target 796,--seed 599998
0.063671,2940,0,597,796,799996,--vertices 3040,--edges 500,--source 597,--target 796,--seed 799997
0.062569,2940,0,597,796,999995,--vertices 3040,--edges 500,--source 597,--target 796,--seed 999996
0.063718,2940,0,597,995,0,--vertices 3040,--edges 500,--source 597,--target 995,--seed 1
0.063614,2940,0,597,995,199999,--vertices 3040,--edges 500,--source 597,--target 995,--seed 200000
0.062079,2940,0,597,995,399998,--vertices 3040,--edges 500,--source 597,--target 995,--seed 399999
0.063976,2940,0,597,995,599997,--vertices 3040,--edges 500,--source 597,--target 995,--seed 599998
0.062964,2940,0,597,995,799996,--vertices 3040,--edges 500,--source 597,--target 995,--seed 799997
0.063642,2940,0,597,995,999995,--vertices 3040,--edges 500,--source 597,--target 995,--seed 999996
0.064012,2940,0,796,0,0,--vertices 3040,--edges 500,--source 796,--target 0,--seed 1
0.062762,2940,0,796,0,199999,--vertices 3040,--edges 500,--source 796,--target 0,--seed 200000
0.064371,2940,0,796,0,399998,--vertices 3040,--edges 500,--source 796,--target 0,--seed 399999
0.063541,2940,0,796,0,599997,--vertices 3040,--edges 500,--source 796,--target 0,--seed 599998
0.062957,2940,0,796,0,799996,--vertices 3040,--edges 500,--source 796,--target 0,--seed 799997
0.062895,2940,0,796,0,999995,--vertices 3040,--edges 500,--source 796,--target 0,--seed 999996
0.06357,2940,0,796,199,0,--vertices 3040,--edges 500,--source 796,--target 199,--seed 1
0.063966,2940,0,796,199,199999,--vertices 3040,--edges 500,--source 796,--target 199,--seed 200000
0.063833,2940,0,796,199,399998,--vertices 3040,--edges 500,--source 796,--target 199,--seed 399999
0.062936,2940,0,796,199,599997,--vertices 3040,--edges 500,--source 796,--target 199,--seed 599998
0.062899,2940,0,796,199,799996,--vertices 3040,--edges 500,--source 796,--target 199,--seed 799997
0.063075,2940,0,796,199,999995,--vertices 3040,--edges 500,--source 796,--target 199,--seed 999996
0.064087,2940,0,796,398,0,--vertices 3040,--edges 500,--source 796,--target 398,--seed 1
0.063652,2940,0,796,398,199999,--vertices 3040,--edges 500,--source 796,--target 398,--seed 200000
0.063421,2940,0,796,398,399998,--vertices 3040,--edges 500,--source 796,--target 398,--seed 399999
0.063481,2940,0,796,398,599997,--vertices 3040,--edges 500,--source 796,--target 398,--seed 599998
0.063014,2940,0,796,398,799996,--vertices 3040,--edges 500,--source 796,--target 398,--seed 799997
0.062838,2940,0,796,398,999995,--vertices 3040,--edges 500,--source 796,--target 398,--seed 999996
0.063889,2940,0,796,597,0,--vertices 3040,--edges 500,--source 796,--target 597,--seed 1
0.063051,2940,0,796,597,199999,--vertices 3040,--edges 500,--source 796,--target 597,--seed 200000
0.062686,2940,0,796,597,399998,--vertices 3040,--edges 500,--source 796,--target 597,--seed 399999
0.063967,2940,0,796,597,599997,--vertices 3040,--edges 500,--source 796,--target 597,--seed 599998
0.064116,2940,0,796,597,799996,--vertices 3040,--edges 500,--source 796,--target 597,--seed 799997
0.078868,2940,0,796,597,999995,--vertices 3040,--edges 500,--source 796,--target 597,--seed 999996
0.063545,2940,0,796,796,0,--vertices 3040,--edges 500,--source 796,--target 796,--seed 1
0.063761,2940,0,796,796,199999,--vertices 3040,--edges 500,--source 796,--target 796,--seed 200000
0.062921,2940,0,796,796,399998,--vertices 3040,--edges 500,--source 796,--target 796,--seed 399999
0.063683,2940,0,796,796,599997,--vertices 3040,--edges 500,--source 796,--target 796,--seed 599998
0.063761,2940,0,796,796,799996,--vertices 3040,--edges 500,--source 796,--target 796,--seed 799997
0.064066,2940,0,796,796,999995,--vertices 3040,--edges 500,--source 796,--target 796,--seed 999996
0.063778,2940,0,796,995,0,--vertices 3040,--edges 500,--source 796,--target 995,--seed 1
0.063077,2940,0,796,995,199999,--vertices 3040,--edges 500,--source 796,--target 995,--seed 200000
0.078981,2940,0,796,995,399998,--vertices 3040,--edges 500,--source 796,--target 995,--seed 399999
0.063957,2940,0,796,995,599997,--vertices 3040,--edges 500,--source 796,--target 995,--seed 599998
0.061909,2940,0,796,995,799996,--vertices 3040,--edges 500,--source 796,--target 995,--seed 799997
0.063888,2940,0,796,995,999995,--vertices 3040,--edges 500,--source 796,--target 995,--seed 999996
0.063965,2940,0,995,0,0,--vertices 3040,--edges 500,--source 995,--target 0,--seed 1
0.063839,2940,0,995,0,199999,--vertices 3040,--edges 500,--source 995,--target 0,--seed 200000
0.062975,2940,0,995,0,399998,--vertices 3040,--edges 500,--source 995,--target 0,--seed 399999
0.063982,2940,0,995,0,599997,--vertices 3040,--edges 500,--source 995,--target 0,--seed 599998
0.063972,2940,0,995,0,799996,--vertices 3040,--edges 500,--source 995,--target 0,--seed 799997
0.06269,2940,0,995,0,999995,--vertices 3040,--edges 500,--source 995,--target 0,--seed 999996
0.062751,2940,0,995,199,0,--vertices 3040,--edges 500,--source 995,--target 199,--seed 1
0.063066,2940,0,995,199,199999,--vertices 3040,--edges 500,--source 995,--target 199,--seed 200000
0.061776,2940,0,995,199,399998,--vertices 3040,--edges 500,--source 995,--target 199,--seed 399999
0.063168,2940,0,995,199,599997,--vertices 3040,--edges 500,--source 995,--target 199,--seed 599998
0.063796,2940,0,995,199,799996,--vertices 3040,--edges 500,--source 995,--target 199,--seed 799997
0.06402,2940,0,995,199,999995,--vertices 3040,--edges 500,--source 995,--target 199,--seed 999996
0.062782,2940,0,995,398,0,--vertices 3040,--edges 500,--source 995,--target 398,--seed 1
0.062954,2940,0,995,398,199999,--vertices 3040,--edges 500,--source 995,--target 398,--seed 200000
0.063465,2940,0,995,398,399998,--vertices 3040,--edges 500,--source 995,--target 398,--seed 399999
0.06373,2940,0,995,398,599997,--vertices 3040,--edges 500,--source 995,--target 398,--seed 599998
0.063059,2940,0,995,398,799996,--vertices 3040,--edges 500,--source 995,--target 398,--seed 799997
0.064,2940,0,995,398,999995,--vertices 3040,--edges 500,--source 995,--target 398,--seed 999996
0.064389,2940,0,995,597,0,--vertices 3040,--edges 500,--source 995,--target 597,--seed 1
0.063406,2940,0,995,597,199999,--vertices 3040,--edges 500,--source 995,--target 597,--seed 200000
0.078901,2940,0,995,597,399998,--vertices 3040,--edges 500,--source 995,--target 597,--seed 399999
0.063911,2940,0,995,597,599997,--vertices 3040,--edges 500,--source 995,--target 597,--seed 599998
0.062967,2940,0,995,597,799996,--vertices 3040,--edges 500,--source 995,--target 597,--seed 799997
0.064009,2940,0,995,597,999995,--vertices 3040,--edges 500,--source 995,--target 597,--seed 999996
0.063874,2940,0,995,796,0,--vertices 3040,--edges 500,--source 995,--target 796,--seed 1
0.063086,2940,0,995,796,199999,--vertices 3040,--edges 500,--source 995,--target 796,--seed 200000
0.063862,2940,0,995,796,399998,--vertices 3040,--edges 500,--source 995,--target 796,--seed 399999
0.062781,2940,0,995,796,599997,--vertices 3040,--edges 500,--source 995,--target 796,--seed 599998
0.062031,2940,0,995,796,799996,--vertices 3040,--edges 500,--source 995,--target 796,--seed 799997
0.062327,2940,0,995,796,999995,--vertices 3040,--edges 500,--source 995,--target 796,--seed 999996
0.064005,2940,0,995,995,0,--vertices 3040,--edges 500,--source 995,--target 995,--seed 1
0.063085,2940,0,995,995,199999,--vertices 3040,--edges 500,--source 995,--target 995,--seed 200000
0.063724,2940,0,995,995,399998,--vertices 3040,--edges 500,--source 995,--target 995,--seed 399999
0.06294,2940,0,995,995,599997,--vertices 3040,--edges 500,--source 995,--target 995,--seed 599998
0.064004,2940,0,995,995,799996,--vertices 3040,--edges 500,--source 995,--target 995,--seed 799997
0.064274,2940,0,995,995,999995,--vertices 3040,--edges 500,--source 995,--target 995,--seed 999996
0.063646,2940,9900,0,0,0,--vertices 3040,--edges 10400,--source 0,--target 0,--seed 1
0.078421,2940,9900,0,0,199999,--vertices 3040,--edges 10400,--source 0,--target 0,--seed 200000
0.064078,2940,9900,0,0,399998,--vertices 3040,--edges 10400,--source 0,--target 0,--seed 399999
0.062685,2940,9900,0,0,599997,--vertices 3040,--edges 10400,--source 0,--target 0,--seed 599998
0.061764,2940,9900,0,0,799996,--vertices 3040,--edges 10400,--source 0,--target 0,--seed 799997
0.063969,2940,9900,0,0,999995,--vertices 3040,--edges 10400,--source 0,--target 0,--seed 999996
0.062825,2940,9900,0,199,0,--vertices 3040,--edges 10400,--source 0,--target 199,--seed 1
0.063168,2940,9900,0,199,199999,--vertices 3040,--edges 10400,--source 0,--target 199,--seed 200000
0.062868,2940,9900,0,199,399998,--vertices 3040,--edges 10400,--source 0,--target 199,--seed 399999
0.062969,2940,9900,0,199,599997,--vertices 3040,--edges 10400,--source 0,--target 199,--seed 599998
0.064041,2940,9900,0,199,799996,--vertices 3040,--edges 10400,--source 0,--target 199,--seed 799997
0.062858,2940,9900,0,199,999995,--vertices 3040,--edges 10400,--source 0,--target 199,--seed 999996
0.061946,2940,9900,0,398,0,--vertices 3040,--edges 10400,--source 0,--target 398,--seed 1
0.063206,2940,9900,0,398,199999,--vertices 3040,--edges 10400,--source 0,--target 398,--seed 200000
0.064055,2940,9900,0,398,399998,--vertices 3040,--edges 10400,--source 0,--target 398,--seed 399999
0.063841,2940,9900,0,398,599997,--vertices 3040,--edges 10400,--source 0,--target 398,--seed 599998
0.062894,2940,9900,0,398,799996,--vertices 3040,--edges 10400,--source 0,--target 398,--seed 799997
0.061881,2940,9900,0,398,999995,--vertices 3040,--edges 10400,--source 0,--target 398,--seed 999996
0.064025,2940,9900,0,597,0,--vertices 3040,--edges 10400,--source 0,--target 597,--seed 1
0.063877,2940,9900,0,597,199999,--vertices 3040,--edges 10400,--source 0,--target 597,--seed 200000
0.06298,2940,9900,0,597,399998,--vertices 3040,--edges 10400,--source 0,--target 597,--seed 399999
0.063123,2940,9900,0,597,599997,--vertices 3040,--edges 10400,--source 0,--target 597,--seed 599998
0.063816,2940,9900,0,597,799996,--vertices 3040,--edges 10400,--source 0,--target 597,--seed 799997
0.062843,2940,9900,0,597,999995,--vertices 3040,--edges 10400,--source 0,--target 597,--seed 999996
0.063076,2940,9900,0,796,0,--vertices 3040,--edges 10400,--source 0,--target 796,--seed 1
0.077868,2940,9900,0,796,199999,--vertices 3040,--edges 10400,--source 0,--target 796,--seed 200000
0.064643,2940,9900,0,796,399998,--vertices 3040,--edges 10400,--source 0,--target 796,--seed 399999
0.079218,2940,9900,0,796,599997,--vertices 3040,--edges 10400,--source 0,--target 796,--seed 599998
0.063626,2940,9900,0,796,799996,--vertices 3040,--edges 10400,--source 0,--target 796,--seed 799997
0.063865,2940,9900,0,796,999995,--vertices 3040,--edges 10400,--source 0,--target 796,--seed 999996
0.062903,2940,9900,0,995,0,--vertices 3040,--edges 10400,--source 0,--target 995,--seed 1
0.063887,2940,9900,0,995,199999,--vertices 3040,--edges 10400,--source 0,--target 995,--seed 200000
0.063089,2940,9900,0,995,399998,--vertices 3040,--edges 10400,--source 0,--target 995,--seed 399999
0.062825,2940,9900,0,995,599997,--vertices 3040,--edges 10400,--source 0,--target 995,--seed 599998
0.063908,2940,9900,0,995,799996,--vertices 3040,--edges 10400,--source 0,--target 995,--seed 799997
0.063236,2940,9900,0,995,999995,--vertices 3040,--edges 10400,--source 0,--target 995,--seed 999996
0.063785,2940,9900,199,0,0,--vertices 3040,--edges 10400,--source 199,--target 0,--seed 1
0.062922,2940,9900,199,0,199999,--vertices 3040,--edges 10400,--source 199,--target 0,--seed 200000
0.064226,2940,9900,199,0,399998,--vertices 3040,--edges 10400,--source 199,--target 0,--seed 399999
0.077585,2940,9900,199,0,599997,--vertices 3040,--edges 10400,--source 199,--target 0,--seed 599998
0.062928,2940,9900,199,0,799996,--vertices 3040,--edges 10400,--source 199,--target 0,--seed 799997
0.063137,2940,9900,199,0,999995,--vertices 3040,--edges 10400,--source 199,--target 0,--seed 999996
0.063815,2940,9900,199,199,0,--vertices 3040,--edges 10400,--source 199,--target 199,--seed 1
0.064013,2940,9900,199,199,199999,--vertices 3040,--edges 10400,--source 199,--target 199,--seed 200000
0.078799,2940,9900,199,199,399998,--vertices 3040,--edges 10400,--source 199,--target 199,--seed 399999
0.062946,2940,9900,199,199,599997,--vertices 3040,--edges 10400,--source 199,--target 199,--seed 599998
0.077984,2940,9900,199,199,799996,--vertices 3040,--edges 10400,--source 199,--target 199,--seed 799997
0.063963,2940,9900,199,199,999995,--vertices 3040,--edges 10400,--source 199,--target 199,--seed 999996
0.078872,2940,9900,199,398,0,--vertices 3040,--edges 10400,--source 199,--target 398,--seed 1
0.078943,2940,9900,199,398,199999,--vertices 3040,--edges 10400,--source 199,--target 398,--seed 200000
0.063025,2940,9900,199,398,399998,--vertices 3040,--edges 10400,--source 199,--target 398,--seed 399999
0.062894,2940,9900,199,398,599997,--vertices 3040,--edges 10400,--source 199,--target 398,--seed 599998
0.079871,2940,9900,199,398,799996,--vertices 3040,--edges 10400,--source 199,--target 398,--seed 799997
0.063568,2940,9900,199,398,999995,--vertices 3040,--edges 10400,--source 199,--target 398,--seed 999996
0.062714,2940,9900,199,597,0,--vertices 3040,--edges 10400,--source 199,--target 597,--seed 1
0.063835,2940,9900,199,597,199999,--vertices 3040,--edges 10400,--source 199,--target 597,--seed 200000
0.063011,2940,9900,199,597,399998,--vertices 3040,--edges 10400,--source 199,--target 597,--seed 399999
0.079956,2940,9900,199,597,599997,--vertices 3040,--edges 10400,--source 199,--target 597,--seed 599998
0.062793,2940,9900,199,597,799996,--vertices 3040,--edges 10400,--source 199,--target 597,--seed 799997
0.063963,2940,9900,199,597,999995,--vertices 3040,--edges 10400,--source 199,--target 597,--seed 999996
0.08026,2940,9900,199,796,0,--vertices 3040,--edges 10400,--source 199,--target 796,--seed 1
0.078616,2940,9900,199,796,199999,--vertices 3040,--edges 10400,--source 199,--target 796,--seed 200000
